zone_residence,zone_workplace,mode,residence,workplace,number,distance,time
bristol,bristol,driving,E02003040,E02003058,9,6333,810
bristol,bristol,driving,E02003038,E02003057,6,5000,752
bristol,bristol,passenger,E02003038,E02003057,1,5000,752
bristol,other,driving,E02003040,E02003092,15,8040,1159
bristol,other,passenger,E02003040,E02003092,3,8040,1159
bristol,bristol,driving,E02003039,E02003064,10,10297,1166
bristol,bristol,passenger,E02003039,E02003064,1,10297,1166
bristol,bristol,driving,E02003041,E02003038,3,34546,2407
bristol,other,driving,E02003038,E02003070,14,5618,815
bristol,other,passenger,E02003038,E02003070,1,5618,815
bristol,bristol,driving,E02003041,E02003047,17,7182,971
bristol,bristol,passenger,E02003041,E02003047,1,7182,971
bristol,bristol,driving,E02003039,E02003038,19,34413,2322
bristol,bristol,passenger,E02003039,E02003038,3,34413,2322
bristol,bristol,driving,E02003047,E02003041,38,31044,2775
bristol,bristol,passenger,E02003047,E02003041,1,31044,2775
bristol,bristol,driving,E02003039,E02003050,14,2386,355
bristol,bristol,passenger,E02003039,E02003050,1,2386,355
bristol,bristol,taxi,E02003045,E02003041,1,30147,2603
bristol,bristol,driving,E02003045,E02003041,14,30147,2603
bristol,bristol,passenger,E02003045,E02003041,1,30147,2603
bristol,other,taxi,E02003039,E02003077,1,6509,1012
bristol,other,driving,E02003039,E02003077,9,6509,1012
bristol,other,passenger,E02003039,E02003077,2,6509,1012
bristol,other,driving,E02003040,E02003065,3,9225,1254
bristol,other,passenger,E02003040,E02003065,1,9225,1254
bristol,bristol,driving,E02003038,E02003059,2,9221,1154
bristol,bristol,driving,E02003040,E02003037,11,20865,2224
bristol,bristol,passenger,E02003040,E02003037,2,20865,2224
bristol,bristol,driving,E02003039,E02003037,12,23514,1906
bristol,bristol,passenger,E02003039,E02003037,1,23514,1906
bristol,bristol,driving,E02003040,E02003041,19,31640,2804
bristol,bristol,driving,E02003038,E02003037,12,25338,2122
bristol,bristol,passenger,E02003038,E02003037,1,25338,2122
bristol,bristol,driving,E02003040,E02003040,48,27010,2707
bristol,bristol,passenger,E02003040,E02003040,3,27010,2707
bristol,bristol,driving,E02003057,E02003036,19,257317,9771
bristol,bristol,passenger,E02003057,E02003036,4,257317,9771
bristol,bristol,taxi,E02003058,E02003036,1,259538,10067
bristol,bristol,driving,E02003058,E02003036,22,259538,10067
bristol,bristol,passenger,E02003058,E02003036,5,259538,10067
bristol,bristol,driving,E02003038,E02003040,29,40113,2379
bristol,bristol,passenger,E02003038,E02003040,5,40113,2379
bristol,bristol,driving,E02003038,E02003041,7,32345,3031
bristol,bristol,driving,E02003040,E02003038,1,46656,2588
bristol,bristol,passenger,E02003040,E02003038,1,46656,2588
bristol,bristol,driving,E02003046,E02003040,41,26749,2665
bristol,bristol,passenger,E02003046,E02003040,6,26749,2665
bristol,bristol,driving,E02003038,E02003064,10,12121,1381
bristol,bristol,passenger,E02003038,E02003064,5,12121,1381
bristol,bristol,driving,E02003039,E02003041,15,31970,2993
bristol,bristol,passenger,E02003039,E02003041,1,31970,2993
bristol,bristol,driving,E02003039,E02003040,49,26892,2374
bristol,bristol,passenger,E02003039,E02003040,6,26892,2374
bristol,bristol,taxi,E02003041,E02003041,1,27052,2923
bristol,bristol,driving,E02003041,E02003041,25,27052,2923
bristol,bristol,passenger,E02003041,E02003041,3,27052,2923
bristol,bristol,driving,E02003043,E02003041,15,26869,2839
bristol,bristol,passenger,E02003043,E02003041,3,26869,2839
bristol,bristol,driving,E02003053,E02003036,16,257047,10085
bristol,bristol,passenger,E02003053,E02003036,8,257047,10085
bristol,other,driving,E02003038,E02003077,6,8334,1227
bristol,bristol,driving,E02003041,E02003040,6,21572,2390
bristol,bristol,driving,E02003050,E02003036,14,255469,9899
bristol,bristol,passenger,E02003050,E02003036,5,255469,9899
bristol,bristol,taxi,E02003055,E02003036,1,257619,10121
bristol,bristol,driving,E02003055,E02003036,17,257619,10121
bristol,bristol,passenger,E02003055,E02003036,8,257619,10121
bristol,bristol,driving,E02003054,E02003036,19,258583,10015
bristol,bristol,passenger,E02003054,E02003036,4,258583,10015
bristol,bristol,taxi,E02003048,E02003036,1,258510,9957
bristol,bristol,driving,E02003048,E02003036,8,258510,9957
bristol,bristol,passenger,E02003048,E02003036,4,258510,9957
bristol,bristol,driving,E02003041,E02003036,6,253964,9945
bristol,bristol,passenger,E02003041,E02003036,1,253964,9945
bristol,bristol,driving,E02003051,E02003036,7,256188,9929
bristol,bristol,driving,E02003052,E02003036,9,258152,9896
bristol,bristol,passenger,E02003052,E02003036,5,258152,9896
bristol,bristol,driving,E02003040,E02003036,21,260031,9913
bristol,bristol,passenger,E02003040,E02003036,3,260031,9913
bristol,bristol,driving,E02003045,E02003036,8,257053,9964
bristol,bristol,passenger,E02003045,E02003036,2,257053,9964
bristol,bristol,taxi,E02003043,E02003036,1,253429,9859
bristol,bristol,driving,E02003043,E02003036,5,253429,9859
bristol,bristol,passenger,E02003043,E02003036,1,253429,9859
bristol,bristol,driving,E02003047,E02003036,14,255962,9937
bristol,bristol,passenger,E02003047,E02003036,6,255962,9937
bristol,bristol,driving,E02003038,E02003036,25,253365,9603
bristol,bristol,passenger,E02003038,E02003036,4,253365,9603
bristol,bristol,driving,E02003039,E02003036,23,255541,9795
bristol,bristol,passenger,E02003039,E02003036,9,255541,9795
bristol,bristol,driving,E02003059,E02003036,17,259192,10053
bristol,bristol,passenger,E02003059,E02003036,3,259192,10053
bristol,bristol,foot,E02003040,E02003033,6,6724,5801
bristol,bristol,foot,E02003063,E02003040,2,3294,2857
bristol,bristol,foot,E02003063,E02003050,4,3699,3157
bristol,bristol,foot,E02003063,E02003037,2,3708,3061
bristol,bristol,foot,E02003063,E02006889,1,1724,1469
bristol,bristol,foot,E02003063,E02003046,1,4811,3991
bristol,bristol,foot,E02003051,E02006888,1,5049,4100
bristol,bristol,foot,E02003063,E02003033,1,4734,4001
bristol,bristol,foot,E02003053,E02003033,2,4316,3698
bristol,bristol,foot,E02003062,E02006890,1,4111,3531
bristol,bristol,foot,E02003062,E02003050,4,3376,2793
bristol,bristol,foot,E02003062,E02003024,7,12134,10023
bristol,bristol,foot,E02003062,E02003041,1,4366,3631
bristol,bristol,foot,E02003062,E02003032,1,1670,1485
bristol,bristol,foot,E02003061,E02003046,2,6306,5338
bristol,bristol,foot,E02003061,E02003050,6,3825,3193
bristol,other,foot,E02003062,E02003117,2,5410,4576
bristol,bristol,foot,E02003061,E02006889,2,962,964
bristol,bristol,foot,E02003061,E02003033,1,3998,3475
bristol,bristol,foot,E02003059,E02003040,2,6545,5447
bristol,bristol,foot,E02003061,E02003024,1,12723,10585
bristol,bristol,foot,E02003060,E02006888,1,2207,1746
bristol,bristol,foot,E02003060,E02003024,6,11401,9410
bristol,other,foot,E02003060,E02003114,6,2381,1984
bristol,bristol,foot,E02003059,E02003050,7,7558,6118
bristol,other,foot,E02003058,E02003100,3,7586,6548
bristol,bristol,foot,E02003059,E02003041,2,8413,6949
bristol,bristol,foot,E02003059,E02003037,2,7292,6041
bristol,other,foot,E02003058,E02003007,1,2017,1748
bristol,bristol,foot,E02003058,E02003040,1,2233,2028
bristol,bristol,foot,E02003058,E02003046,3,5076,4298
bristol,bristol,foot,E02003058,E02006889,2,1085,993
bristol,other,foot,E02003058,E02003117,1,4323,3685
bristol,bristol,foot,E02003058,E02003029,1,240268,196898
bristol,bristol,foot,E02003058,E02003032,1,2516,2089
bristol,bristol,foot,E02003057,E02006888,1,3182,2587
bristol,bristol,foot,E02003057,E02006889,3,4032,3463
bristol,bristol,foot,E02003057,E02003046,2,8517,7112
bristol,bristol,foot,E02003057,E02003050,20,6626,5416
bristol,bristol,foot,E02003057,E02003032,1,3725,3040
bristol,other,foot,E02003057,E02003117,1,6301,5284
bristol,bristol,foot,E02003057,E02003033,1,4630,3916
bristol,bristol,foot,E02003057,E02003024,1,13876,11426
bristol,other,foot,E02003056,E02003100,1,2543,2231
bristol,bristol,foot,E02003056,E02003045,2,9747,8037
bristol,bristol,foot,E02003062,E02006889,2,0,0
bristol,other,foot,E02003056,E02003090,1,5617,4630
bristol,bristol,foot,E02003056,E02003030,2,6688,5668
bristol,bristol,foot,E02003056,E02003037,2,8108,6705
bristol,bristol,foot,E02003056,E02006888,3,5512,4425
bristol,bristol,foot,E02003056,E02003050,38,8609,6980
bristol,other,foot,E02003056,E02003115,2,7774,6478
bristol,bristol,foot,E02003055,E02003038,1,4067,3349
bristol,other,foot,E02003055,E02003072,2,1579,1263
bristol,other,foot,E02003055,E02002251,3,1470,1167
bristol,other,foot,E02003055,E02003007,1,2412,1961
bristol,bristol,foot,E02003055,E02003050,25,5105,4254
bristol,bristol,foot,E02003055,E02003032,1,3817,3075
bristol,bristol,foot,E02003055,E02003041,2,2439,1917
bristol,bristol,foot,E02003055,E02003037,2,2013,1594
bristol,bristol,foot,E02003055,E02003023,1,3263,2641
bristol,other,foot,E02003054,E02003100,1,7661,6576
bristol,bristol,foot,E02003054,E02003050,9,5351,4345
bristol,bristol,foot,E02003054,E02003046,51,5259,4368
bristol,other,foot,E02003054,E02003007,1,1132,958
bristol,bristol,foot,E02003054,E02006889,22,2063,1748
bristol,bristol,foot,E02003054,E02006888,2,2163,1751
bristol,bristol,foot,E02003055,E02003024,2,10238,8337
bristol,other,foot,E02003054,E02003117,1,3438,2894
bristol,other,foot,E02003053,E02003100,1,10560,9102
bristol,bristol,foot,E02003054,E02003041,2,3387,2795
bristol,bristol,foot,E02003053,E02003038,1,6041,5125
bristol,bristol,foot,E02003053,E02003040,1,2789,2471
bristol,bristol,foot,E02003053,E02003045,2,0,0
bristol,other,foot,E02003054,E02003114,1,0,0
bristol,bristol,foot,E02003053,E02003046,12,2106,1764
bristol,bristol,foot,E02003053,E02006889,8,3727,3218
bristol,bristol,foot,E02003053,E02003023,1,4157,3532
bristol,bristol,foot,E02003053,E02003050,18,5785,4922
bristol,bristol,foot,E02003053,E02003024,2,9832,8113
bristol,bristol,foot,E02003053,E02003041,3,1533,1251
bristol,other,foot,E02003053,E02003117,1,3821,3256
bristol,other,foot,E02003052,E02003072,4,2797,2314
bristol,bristol,foot,E02003052,E02003045,2,6041,5022
bristol,other,foot,E02003052,E02002251,2,4205,3550
bristol,other,foot,E02003052,E02003100,1,7389,6369
bristol,bristol,foot,E02003052,E02003050,82,6622,5438
bristol,other,foot,E02003052,E02003115,1,4067,3463
bristol,other,foot,E02003052,E02003111,1,6039,5040
bristol,other,foot,E02003052,E02003117,1,4206,3555
bristol,bristol,foot,E02003052,E02003037,12,4020,3396
bristol,other,foot,E02003051,E02003072,3,5771,4800
bristol,bristol,foot,E02003051,E02006889,8,5899,4976
bristol,bristol,foot,E02003051,E02003046,10,10384,8625
bristol,other,foot,E02003052,E02003114,1,2297,1921
bristol,bristol,foot,E02003051,E02003050,103,8494,6929
bristol,bristol,foot,E02003051,E02006890,1,5106,4337
bristol,bristol,foot,E02003051,E02003024,1,14607,12102
bristol,bristol,foot,E02003051,E02003041,5,8767,7288
bristol,other,foot,E02003050,E02002251,7,5896,5113
bristol,bristol,foot,E02003051,E02003033,4,6229,5302
bristol,bristol,foot,E02003050,E02003045,5,8190,6948
bristol,bristol,foot,E02003051,E02003037,10,7646,6380
bristol,bristol,foot,E02003050,E02003050,213,7821,6513
bristol,bristol,foot,E02003050,E02003046,9,8725,7412
bristol,bristol,foot,E02003050,E02003040,1,5613,4880
bristol,bristol,foot,E02003050,E02006889,6,4985,4327
bristol,other,foot,E02003050,E02003115,1,6216,5389
bristol,other,foot,E02003050,E02003114,3,4305,3773
bristol,bristol,foot,E02003050,E02003037,23,5987,5167
bristol,bristol,foot,E02003050,E02003033,10,4465,3918
bristol,other,foot,E02003049,E02003072,1,2249,1796
bristol,other,foot,E02003050,E02003117,2,5700,4867
bristol,bristol,foot,E02003049,E02003045,1,2789,2252
bristol,bristol,foot,E02003049,E02003046,37,3880,3162
bristol,bristol,foot,E02003050,E02003029,1,238113,195046
bristol,other,foot,E02003049,E02003007,1,1810,1435
bristol,other,foot,E02003049,E02003114,2,1585,1227
bristol,other,foot,E02003049,E02003115,1,1420,1177
bristol,bristol,foot,E02003049,E02006888,2,3559,2820
bristol,bristol,foot,E02003049,E02006889,22,3107,2597
bristol,bristol,foot,E02003049,E02003023,2,4520,3655
bristol,other,foot,E02003048,E02002251,8,3425,2819
bristol,bristol,foot,E02003049,E02003041,1,2005,1626
bristol,other,foot,E02003048,E02003100,2,7747,6613
bristol,bristol,foot,E02003049,E02003037,4,1141,916
bristol,bristol,foot,E02003048,E02003045,1,4386,3632
bristol,bristol,foot,E02003048,E02003050,69,6395,5179
bristol,other,foot,E02003048,E02003114,2,1132,916
bristol,bristol,foot,E02003048,E02006889,15,3107,2581
bristol,bristol,foot,E02003048,E02003024,1,10449,8548
bristol,bristol,foot,E02003048,E02003030,1,2877,2408
bristol,bristol,foot,E02003048,E02003033,6,1204,1039
bristol,other,foot,E02003047,E02002251,8,3618,3122
bristol,other,foot,E02003047,E02003100,1,10969,9432
bristol,bristol,foot,E02003049,E02003040,1,0,0
bristol,bristol,foot,E02003047,E02006890,1,4284,3713
bristol,bristol,foot,E02003047,E02006888,3,4912,4088
bristol,bristol,foot,E02003047,E02006889,12,4334,3741
bristol,bristol,foot,E02003047,E02003050,98,7088,6000
bristol,other,foot,E02003047,E02003111,1,2905,2473
bristol,other,foot,E02003047,E02003114,3,3369,2888
bristol,bristol,foot,E02003047,E02003041,27,0,0
bristol,bristol,foot,E02003047,E02003037,30,1121,1005
bristol,other,foot,E02003046,E02003100,2,14545,12383
bristol,other,foot,E02003046,E02002251,3,6739,5687
bristol,bristol,foot,E02003046,E02003045,1,4219,3474
bristol,bristol,foot,E02003047,E02003024,2,8679,7165
bristol,bristol,foot,E02003046,E02003040,16,6427,5510
bristol,bristol,foot,E02003046,E02003046,181,2689,2261
bristol,bristol,foot,E02003046,E02003038,1,9305,7902
bristol,bristol,foot,E02003046,E02003050,18,9634,8081
bristol,other,foot,E02003046,E02003090,1,11390,9512
bristol,bristol,foot,E02003046,E02006889,50,7712,6499
bristol,bristol,foot,E02003046,E02006888,4,8481,7036
bristol,other,foot,E02003046,E02003114,2,7503,6362
bristol,bristol,foot,E02003046,E02003024,3,10696,8760
bristol,other,foot,E02003045,E02002251,9,4697,4015
bristol,bristol,foot,E02003046,E02003041,1,4908,4056
bristol,bristol,foot,E02003045,E02003045,34,2106,1816
bristol,other,foot,E02003045,E02003072,1,5076,4301
bristol,bristol,foot,E02003045,E02003038,1,6758,5768
bristol,bristol,foot,E02003045,E02006889,2,5445,4647
bristol,other,foot,E02003046,E02003117,1,6494,5475
bristol,bristol,foot,E02003045,E02003041,92,2361,1922
bristol,bristol,foot,E02003045,E02003037,62,2738,2327
bristol,bristol,foot,E02003044,E02003038,14,4020,3451
bristol,bristol,foot,E02003044,E02003040,7,1141,1057
bristol,bristol,foot,E02003044,E02003050,1,7123,5956
bristol,bristol,foot,E02003044,E02006888,4,4498,3671
bristol,other,foot,E02003044,E02003115,4,2013,1758
bristol,bristol,foot,E02003044,E02003024,2,8141,6694
bristol,bristol,foot,E02003044,E02003041,1,1121,917
bristol,other,foot,E02003044,E02003117,17,2094,1753
bristol,bristol,foot,E02003044,E02006889,1,4058,3435
bristol,other,foot,E02003044,E02003114,2,2634,2208
bristol,other,foot,E02003043,E02003100,3,8025,6931
bristol,bristol,foot,E02003044,E02003046,4,2738,2254
bristol,other,foot,E02003043,E02003072,5,3024,2383
bristol,bristol,foot,E02003043,E02003045,13,5417,4451
bristol,bristol,foot,E02003043,E02003050,35,7402,5979
bristol,bristol,foot,E02003043,E02003024,5,9896,8016
bristol,bristol,foot,E02003043,E02003029,1,237794,194613
bristol,other,foot,E02003043,E02003090,1,3662,2994
bristol,other,foot,E02003043,E02003117,1,2358,1914
bristol,bristol,foot,E02003043,E02003032,2,5337,4304
bristol,other,foot,E02003043,E02003115,2,3514,2918
bristol,bristol,foot,E02003043,E02003037,108,3163,2594
bristol,other,foot,E02003041,E02002251,2,4315,3528
bristol,other,foot,E02003041,E02003100,3,8662,7360
bristol,bristol,foot,E02003041,E02003045,19,4316,3540
bristol,bristol,foot,E02003041,E02006890,1,1470,1241
bristol,bristol,foot,E02003040,E02003046,23,2087,1863
bristol,other,foot,E02003041,E02003114,1,2022,1631
bristol,bristol,foot,E02003041,E02003032,1,5429,4389
bristol,bristol,foot,E02003041,E02006889,1,3997,3294
bristol,bristol,foot,E02003041,E02003041,217,3183,2590
bristol,bristol,foot,E02003041,E02003033,26,0,0
bristol,other,foot,E02003040,E02002251,1,6340,5542
bristol,other,foot,E02003040,E02003100,1,14012,12112
bristol,bristol,foot,E02003040,E02006888,39,7948,6765
bristol,other,foot,E02003040,E02003072,2,6718,5828
bristol,bristol,foot,E02003040,E02003038,3,8681,7473
bristol,bristol,foot,E02003040,E02003040,133,5803,5080
bristol,other,foot,E02003043,E02003114,1,2139,1716
bristol,other,foot,E02003040,E02003111,2,3435,2906
bristol,bristol,foot,E02003040,E02003030,16,8044,6806
bristol,bristol,foot,E02003040,E02003029,1,239973,196626
bristol,bristol,foot,E02003040,E02003023,1,7832,6721
bristol,bristol,foot,E02003040,E02006889,68,7088,6179
bristol,bristol,foot,E02003039,E02003029,2,238151,195001
bristol,bristol,foot,E02003040,E02003041,4,4284,3626
bristol,other,foot,E02003039,E02003072,1,4323,3519
bristol,bristol,foot,E02003039,E02003046,5,3946,3205
bristol,other,foot,E02003039,E02003090,1,5154,4255
bristol,bristol,foot,E02003039,E02003040,27,2338,1979
bristol,bristol,foot,E02003039,E02006889,12,5413,4516
bristol,bristol,foot,E02003039,E02003030,6,2849,2394
bristol,bristol,foot,E02003039,E02003024,10,7935,6464
bristol,bristol,foot,E02003039,E02006888,11,5434,4439
bristol,bristol,foot,E02003039,E02003023,1,6828,5615
bristol,other,foot,E02003039,E02003115,7,3556,2977
bristol,other,foot,E02003039,E02003117,8,0,0
bristol,other,foot,E02003062,E02003115,1,2019,1782
bristol,other,foot,E02003038,E02003100,1,12204,10378
bristol,bristol,foot,E02003038,E02003040,5,3508,3126
bristol,other,foot,E02003038,E02003090,2,6977,5821
