zone,mode,residence,workplace,originIndex,destinationIndex
bristol,DRIVE,E02003024,E02003049,12,28
bristol,DRIVE,E02003024,E02003050,12,29
bristol,DRIVE,E02003024,E02003054,12,30
bristol,DRIVE,E02003024,E02003047,12,31
bristol,DRIVE,E02003024,E02003052,12,32
bristol,DRIVE,E02003024,E02003056,12,33
bristol,DRIVE,E02003024,E02003057,12,34
bristol,DRIVE,E02003024,E02003059,12,35
bristol,DRIVE,E02003024,E02003058,12,36
bristol,DRIVE,E02003024,E02003053,12,37
bristol,DRIVE,E02003024,E02003060,12,38
bristol,DRIVE,E02003024,E02003063,12,39
bristol,DRIVE,E02003024,E02003064,12,40
bristol,DRIVE,E02003025,E02003012,13,0
bristol,DRIVE,E02003025,E02003013,13,1
bristol,DRIVE,E02003025,E02003014,13,2
bristol,DRIVE,E02003025,E02003015,13,3
bristol,DRIVE,E02003025,E02003017,13,4
bristol,DRIVE,E02003025,E02003019,13,5
bristol,DRIVE,E02003025,E02003020,13,6
bristol,DRIVE,E02003025,E02003043,13,7
bristol,DRIVE,E02003025,E02003094,13,8
bristol,DRIVE,E02003025,E02003100,13,9
bristol,DRIVE,E02003025,E02003106,13,10
bristol,DRIVE,E02003025,E02003107,13,11
bristol,DRIVE,E02003025,E02006887,13,12
bristol,DRIVE,E02003025,E02003098,13,13
bristol,DRIVE,E02003025,E02003026,13,14
bristol,DRIVE,E02003025,E02003068,13,15
bristol,DRIVE,E02003025,E02003024,13,16
bristol,DRIVE,E02003025,E02003025,13,17
bristol,DRIVE,E02003025,E02003037,13,18
bristol,DRIVE,E02003025,E02003041,13,19
bristol,DRIVE,E02003025,E02003031,13,20
bristol,DRIVE,E02003025,E02003034,13,21
bristol,DRIVE,E02003025,E02003032,13,22
bristol,DRIVE,E02003025,E02003108,13,23
bristol,DRIVE,E02003025,E02006889,13,24
bristol,DRIVE,E02003025,E02003117,13,25
bristol,DRIVE,E02003025,E02003121,13,26
bristol,DRIVE,E02003025,E02003046,13,27
bristol,DRIVE,E02003025,E02003049,13,28
bristol,DRIVE,E02003025,E02003050,13,29
bristol,DRIVE,E02003025,E02003054,13,30
bristol,DRIVE,E02003025,E02003047,13,31
bristol,DRIVE,E02003025,E02003052,13,32
bristol,DRIVE,E02003025,E02003056,13,33
bristol,DRIVE,E02003025,E02003057,13,34
bristol,DRIVE,E02003025,E02003059,13,35
bristol,DRIVE,E02003025,E02003058,13,36
bristol,DRIVE,E02003025,E02003053,13,37
bristol,DRIVE,E02003025,E02003060,13,38
bristol,DRIVE,E02003025,E02003063,13,39
bristol,DRIVE,E02003025,E02003064,13,40
bristol,DRIVE,E02003026,E02003012,14,0
bristol,DRIVE,E02003026,E02003013,14,1
bristol,DRIVE,E02003026,E02003014,14,2
bristol,DRIVE,E02003026,E02003015,14,3
bristol,DRIVE,E02003026,E02003017,14,4
bristol,DRIVE,E02003026,E02003019,14,5
bristol,DRIVE,E02003026,E02003020,14,6
bristol,DRIVE,E02003026,E02003043,14,7
bristol,DRIVE,E02003026,E02003094,14,8
bristol,DRIVE,E02003026,E02003100,14,9
bristol,DRIVE,E02003026,E02003106,14,10
bristol,DRIVE,E02003026,E02003107,14,11
bristol,DRIVE,E02003026,E02006887,14,12
bristol,DRIVE,E02003026,E02003098,14,13
bristol,DRIVE,E02003026,E02003026,14,14
bristol,DRIVE,E02003026,E02003068,14,15
bristol,DRIVE,E02003026,E02003024,14,16
bristol,DRIVE,E02003026,E02003025,14,17
bristol,DRIVE,E02003026,E02003037,14,18
bristol,DRIVE,E02003026,E02003041,14,19
bristol,DRIVE,E02003026,E02003031,14,20
bristol,DRIVE,E02003026,E02003034,14,21
bristol,DRIVE,E02003026,E02003032,14,22
bristol,DRIVE,E02003026,E02003108,14,23
bristol,DRIVE,E02003026,E02006889,14,24
bristol,DRIVE,E02003026,E02003117,14,25
bristol,DRIVE,E02003026,E02003121,14,26
bristol,DRIVE,E02003026,E02003046,14,27
bristol,DRIVE,E02003026,E02003049,14,28
bristol,DRIVE,E02003026,E02003050,14,29
bristol,DRIVE,E02003026,E02003054,14,30
bristol,DRIVE,E02003026,E02003047,14,31
bristol,DRIVE,E02003026,E02003052,14,32
bristol,DRIVE,E02003026,E02003056,14,33
bristol,DRIVE,E02003026,E02003057,14,34
bristol,DRIVE,E02003026,E02003059,14,35
bristol,DRIVE,E02003026,E02003058,14,36
bristol,DRIVE,E02003026,E02003053,14,37
bristol,DRIVE,E02003026,E02003060,14,38
bristol,DRIVE,E02003026,E02003063,14,39
bristol,DRIVE,E02003026,E02003064,14,40
bristol,DRIVE,E02003027,E02003012,15,0
bristol,DRIVE,E02003027,E02003013,15,1
bristol,DRIVE,E02003027,E02003014,15,2
bristol,DRIVE,E02003027,E02003015,15,3
bristol,DRIVE,E02003027,E02003017,15,4
bristol,DRIVE,E02003027,E02003019,15,5
bristol,DRIVE,E02003027,E02003020,15,6
bristol,DRIVE,E02003027,E02003043,15,7
bristol,DRIVE,E02003027,E02003094,15,8
bristol,DRIVE,E02003027,E02003100,15,9
bristol,DRIVE,E02003027,E02003106,15,10
bristol,DRIVE,E02003027,E02003107,15,11
bristol,DRIVE,E02003027,E02006887,15,12
bristol,DRIVE,E02003027,E02003098,15,13
bristol,DRIVE,E02003027,E02003026,15,14
bristol,DRIVE,E02003027,E02003068,15,15
bristol,DRIVE,E02003027,E02003024,15,16
bristol,DRIVE,E02003027,E02003025,15,17
bristol,DRIVE,E02003027,E02003037,15,18
bristol,DRIVE,E02003027,E02003041,15,19
bristol,DRIVE,E02003027,E02003031,15,20
bristol,DRIVE,E02003027,E02003034,15,21
bristol,DRIVE,E02003027,E02003032,15,22
bristol,DRIVE,E02003027,E02003108,15,23
bristol,DRIVE,E02003027,E02006889,15,24
bristol,DRIVE,E02003027,E02003117,15,25
bristol,DRIVE,E02003027,E02003121,15,26
bristol,DRIVE,E02003027,E02003046,15,27
bristol,DRIVE,E02003027,E02003049,15,28
bristol,DRIVE,E02003027,E02003050,15,29
bristol,DRIVE,E02003027,E02003054,15,30
bristol,DRIVE,E02003027,E02003047,15,31
bristol,DRIVE,E02003027,E02003052,15,32
bristol,DRIVE,E02003027,E02003056,15,33
bristol,DRIVE,E02003027,E02003057,15,34
bristol,DRIVE,E02003027,E02003059,15,35
bristol,DRIVE,E02003027,E02003058,15,36
bristol,DRIVE,E02003027,E02003053,15,37
bristol,DRIVE,E02003027,E02003060,15,38
bristol,DRIVE,E02003027,E02003063,15,39
bristol,DRIVE,E02003027,E02003064,15,40
bristol,DRIVE,E02003028,E02003012,16,0
bristol,DRIVE,E02003028,E02003013,16,1
bristol,DRIVE,E02003028,E02003014,16,2
bristol,DRIVE,E02003028,E02003015,16,3
bristol,DRIVE,E02003028,E02003017,16,4
bristol,DRIVE,E02003028,E02003019,16,5
bristol,DRIVE,E02003028,E02003020,16,6
bristol,DRIVE,E02003028,E02003043,16,7
bristol,DRIVE,E02003028,E02003094,16,8
bristol,DRIVE,E02003028,E02003100,16,9
bristol,DRIVE,E02003028,E02003106,16,10
bristol,DRIVE,E02003028,E02003107,16,11
bristol,DRIVE,E02003028,E02006887,16,12
bristol,DRIVE,E02003028,E02003098,16,13
bristol,DRIVE,E02003028,E02003026,16,14
bristol,DRIVE,E02003028,E02003068,16,15
bristol,DRIVE,E02003028,E02003024,16,16
bristol,DRIVE,E02003028,E02003025,16,17
bristol,DRIVE,E02003028,E02003037,16,18
bristol,DRIVE,E02003028,E02003041,16,19
bristol,DRIVE,E02003028,E02003031,16,20
bristol,DRIVE,E02003028,E02003034,16,21
bristol,DRIVE,E02003028,E02003032,16,22
bristol,DRIVE,E02003028,E02003108,16,23
bristol,DRIVE,E02003028,E02006889,16,24
bristol,DRIVE,E02003028,E02003117,16,25
bristol,DRIVE,E02003028,E02003121,16,26
bristol,DRIVE,E02003028,E02003046,16,27
bristol,DRIVE,E02003028,E02003049,16,28
bristol,DRIVE,E02003028,E02003050,16,29
bristol,DRIVE,E02003028,E02003054,16,30
bristol,DRIVE,E02003028,E02003047,16,31
bristol,DRIVE,E02003028,E02003052,16,32
bristol,DRIVE,E02003028,E02003056,16,33
bristol,DRIVE,E02003028,E02003057,16,34
bristol,DRIVE,E02003028,E02003059,16,35
bristol,DRIVE,E02003028,E02003058,16,36
bristol,DRIVE,E02003028,E02003053,16,37
bristol,DRIVE,E02003028,E02003060,16,38
bristol,DRIVE,E02003028,E02003063,16,39
bristol,DRIVE,E02003028,E02003064,16,40
bristol,DRIVE,E02003029,E02003012,17,0
bristol,DRIVE,E02003029,E02003013,17,1
bristol,DRIVE,E02003029,E02003014,17,2
bristol,DRIVE,E02003029,E02003015,17,3
bristol,DRIVE,E02003029,E02003017,17,4
bristol,DRIVE,E02003029,E02003019,17,5
bristol,DRIVE,E02003029,E02003020,17,6
bristol,DRIVE,E02003029,E02003043,17,7
bristol,DRIVE,E02003029,E02003094,17,8
bristol,DRIVE,E02003029,E02003100,17,9
bristol,DRIVE,E02003029,E02003106,17,10
bristol,DRIVE,E02003029,E02003107,17,11
bristol,DRIVE,E02003029,E02006887,17,12
bristol,DRIVE,E02003029,E02003098,17,13
bristol,DRIVE,E02003029,E02003026,17,14
bristol,DRIVE,E02003029,E02003068,17,15
bristol,DRIVE,E02003029,E02003024,17,16
bristol,DRIVE,E02003029,E02003025,17,17
bristol,DRIVE,E02003029,E02003037,17,18
bristol,DRIVE,E02003029,E02003041,17,19
bristol,DRIVE,E02003029,E02003031,17,20
bristol,DRIVE,E02003029,E02003034,17,21
bristol,DRIVE,E02003029,E02003032,17,22
bristol,DRIVE,E02003029,E02003108,17,23
bristol,DRIVE,E02003029,E02006889,17,24
bristol,DRIVE,E02003029,E02003117,17,25
bristol,DRIVE,E02003029,E02003121,17,26
bristol,DRIVE,E02003029,E02003046,17,27
bristol,DRIVE,E02003029,E02003049,17,28
bristol,DRIVE,E02003029,E02003050,17,29
bristol,DRIVE,E02003029,E02003054,17,30
bristol,DRIVE,E02003029,E02003047,17,31
bristol,DRIVE,E02003029,E02003052,17,32
bristol,DRIVE,E02003029,E02003056,17,33
bristol,DRIVE,E02003029,E02003057,17,34
bristol,DRIVE,E02003029,E02003059,17,35
bristol,DRIVE,E02003029,E02003058,17,36
bristol,DRIVE,E02003029,E02003053,17,37
bristol,DRIVE,E02003029,E02003060,17,38
bristol,DRIVE,E02003029,E02003063,17,39
bristol,DRIVE,E02003029,E02003064,17,40
bristol,DRIVE,E02003030,E02003012,18,0
bristol,DRIVE,E02003030,E02003013,18,1
bristol,DRIVE,E02003030,E02003014,18,2
bristol,DRIVE,E02003030,E02003015,18,3
bristol,DRIVE,E02003030,E02003017,18,4
bristol,DRIVE,E02003030,E02003019,18,5
bristol,DRIVE,E02003030,E02003020,18,6
bristol,DRIVE,E02003030,E02003043,18,7
bristol,DRIVE,E02003030,E02003094,18,8
bristol,DRIVE,E02003030,E02003100,18,9
bristol,DRIVE,E02003030,E02003106,18,10
bristol,DRIVE,E02003030,E02003107,18,11
bristol,DRIVE,E02003030,E02006887,18,12
bristol,DRIVE,E02003030,E02003098,18,13
bristol,DRIVE,E02003030,E02003026,18,14
bristol,DRIVE,E02003030,E02003068,18,15
bristol,DRIVE,E02003030,E02003024,18,16
bristol,DRIVE,E02003030,E02003025,18,17
bristol,DRIVE,E02003030,E02003037,18,18
bristol,DRIVE,E02003030,E02003041,18,19
bristol,DRIVE,E02003030,E02003031,18,20
bristol,DRIVE,E02003030,E02003034,18,21
bristol,DRIVE,E02003030,E02003032,18,22
bristol,DRIVE,E02003030,E02003108,18,23
bristol,DRIVE,E02003030,E02006889,18,24
bristol,DRIVE,E02003030,E02003117,18,25
bristol,DRIVE,E02003030,E02003121,18,26
bristol,DRIVE,E02003030,E02003046,18,27
bristol,DRIVE,E02003030,E02003049,18,28
bristol,DRIVE,E02003030,E02003050,18,29
bristol,DRIVE,E02003030,E02003054,18,30
bristol,DRIVE,E02003030,E02003047,18,31
bristol,DRIVE,E02003030,E02003052,18,32
bristol,DRIVE,E02003030,E02003056,18,33
bristol,DRIVE,E02003030,E02003057,18,34
bristol,DRIVE,E02003030,E02003059,18,35
bristol,DRIVE,E02003030,E02003058,18,36
bristol,DRIVE,E02003030,E02003053,18,37
bristol,DRIVE,E02003030,E02003060,18,38
bristol,DRIVE,E02003030,E02003063,18,39
bristol,DRIVE,E02003030,E02003064,18,40
bristol,DRIVE,E02003031,E02003012,19,0
bristol,DRIVE,E02003031,E02003013,19,1
bristol,DRIVE,E02003031,E02003014,19,2
bristol,DRIVE,E02003031,E02003015,19,3
bristol,DRIVE,E02003031,E02003017,19,4
bristol,DRIVE,E02003031,E02003019,19,5
bristol,DRIVE,E02003031,E02003020,19,6
bristol,DRIVE,E02003031,E02003043,19,7
bristol,DRIVE,E02003031,E02003094,19,8
bristol,DRIVE,E02003031,E02003100,19,9
bristol,DRIVE,E02003031,E02003106,19,10
bristol,DRIVE,E02003031,E02003107,19,11
bristol,DRIVE,E02003031,E02006887,19,12
bristol,DRIVE,E02003031,E02003098,19,13
bristol,DRIVE,E02003031,E02003026,19,14
bristol,DRIVE,E02003031,E02003068,19,15
bristol,DRIVE,E02003031,E02003024,19,16
bristol,DRIVE,E02003031,E02003025,19,17
bristol,DRIVE,E02003031,E02003037,19,18
bristol,DRIVE,E02003031,E02003041,19,19
bristol,DRIVE,E02003031,E02003031,19,20
bristol,DRIVE,E02003031,E02003034,19,21
bristol,DRIVE,E02003031,E02003032,19,22
bristol,DRIVE,E02003031,E02003108,19,23
bristol,DRIVE,E02003031,E02006889,19,24
bristol,DRIVE,E02003031,E02003117,19,25
bristol,DRIVE,E02003031,E02003121,19,26
bristol,DRIVE,E02003031,E02003046,19,27
bristol,DRIVE,E02003031,E02003049,19,28
bristol,DRIVE,E02003031,E02003050,19,29
bristol,DRIVE,E02003031,E02003054,19,30
bristol,DRIVE,E02003031,E02003047,19,31
bristol,DRIVE,E02003031,E02003052,19,32
bristol,DRIVE,E02003031,E02003056,19,33
bristol,DRIVE,E02003031,E02003057,19,34
bristol,DRIVE,E02003031,E02003059,19,35
bristol,DRIVE,E02003031,E02003058,19,36
bristol,DRIVE,E02003031,E02003053,19,37
bristol,DRIVE,E02003031,E02003060,19,38
bristol,DRIVE,E02003031,E02003063,19,39
bristol,DRIVE,E02003031,E02003064,19,40
bristol,DRIVE,E02003032,E02003012,20,0
bristol,DRIVE,E02003032,E02003013,20,1
bristol,DRIVE,E02003032,E02003014,20,2
bristol,DRIVE,E02003032,E02003015,20,3
bristol,DRIVE,E02003032,E02003017,20,4
bristol,DRIVE,E02003032,E02003019,20,5
bristol,DRIVE,E02003032,E02003020,20,6
bristol,DRIVE,E02003032,E02003043,20,7
bristol,DRIVE,E02003032,E02003094,20,8
bristol,DRIVE,E02003032,E02003100,20,9
bristol,DRIVE,E02003032,E02003106,20,10
bristol,DRIVE,E02003032,E02003107,20,11
bristol,DRIVE,E02003032,E02006887,20,12
bristol,DRIVE,E02003032,E02003098,20,13
bristol,DRIVE,E02003032,E02003026,20,14
bristol,DRIVE,E02003032,E02003068,20,15
bristol,DRIVE,E02003032,E02003024,20,16
bristol,DRIVE,E02003032,E02003025,20,17
bristol,DRIVE,E02003032,E02003037,20,18
bristol,DRIVE,E02003032,E02003041,20,19
bristol,DRIVE,E02003032,E02003031,20,20
bristol,DRIVE,E02003032,E02003034,20,21
bristol,DRIVE,E02003032,E02003032,20,22
bristol,DRIVE,E02003032,E02003108,20,23
bristol,DRIVE,E02003032,E02006889,20,24
bristol,DRIVE,E02003032,E02003117,20,25
bristol,DRIVE,E02003032,E02003121,20,26
bristol,DRIVE,E02003032,E02003046,20,27
bristol,DRIVE,E02003032,E02003049,20,28
bristol,DRIVE,E02003032,E02003050,20,29
bristol,DRIVE,E02003032,E02003054,20,30
bristol,DRIVE,E02003032,E02003047,20,31
bristol,DRIVE,E02003032,E02003052,20,32
bristol,DRIVE,E02003032,E02003056,20,33
bristol,DRIVE,E02003032,E02003057,20,34
bristol,DRIVE,E02003032,E02003059,20,35
bristol,DRIVE,E02003032,E02003058,20,36
bristol,DRIVE,E02003032,E02003053,20,37
bristol,DRIVE,E02003032,E02003060,20,38
bristol,DRIVE,E02003032,E02003063,20,39
bristol,DRIVE,E02003032,E02003064,20,40
bristol,DRIVE,E02003033,E02003012,21,0
bristol,DRIVE,E02003033,E02003013,21,1
bristol,DRIVE,E02003033,E02003014,21,2
bristol,DRIVE,E02003033,E02003015,21,3
bristol,DRIVE,E02003033,E02003017,21,4
bristol,DRIVE,E02003033,E02003019,21,5
bristol,DRIVE,E02003033,E02003020,21,6
bristol,DRIVE,E02003033,E02003043,21,7
bristol,DRIVE,E02003033,E02003094,21,8
bristol,DRIVE,E02003033,E02003100,21,9
bristol,DRIVE,E02003033,E02003106,21,10
bristol,DRIVE,E02003033,E02003107,21,11
bristol,DRIVE,E02003033,E02006887,21,12
bristol,DRIVE,E02003033,E02003098,21,13
bristol,DRIVE,E02003033,E02003026,21,14
bristol,DRIVE,E02003033,E02003068,21,15
bristol,DRIVE,E02003033,E02003024,21,16
bristol,DRIVE,E02003033,E02003025,21,17
bristol,DRIVE,E02003033,E02003037,21,18
bristol,DRIVE,E02003033,E02003041,21,19
bristol,DRIVE,E02003033,E02003031,21,20
bristol,DRIVE,E02003033,E02003034,21,21
bristol,DRIVE,E02003033,E02003032,21,22
bristol,DRIVE,E02003033,E02003108,21,23
bristol,DRIVE,E02003033,E02006889,21,24
bristol,DRIVE,E02003033,E02003117,21,25
bristol,DRIVE,E02003033,E02003121,21,26
bristol,DRIVE,E02003033,E02003046,21,27
bristol,DRIVE,E02003033,E02003049,21,28
bristol,DRIVE,E02003033,E02003050,21,29
bristol,DRIVE,E02003033,E02003054,21,30
bristol,DRIVE,E02003033,E02003047,21,31
bristol,DRIVE,E02003033,E02003052,21,32
bristol,DRIVE,E02003033,E02003056,21,33
bristol,DRIVE,E02003033,E02003057,21,34
bristol,DRIVE,E02003033,E02003059,21,35
bristol,DRIVE,E02003033,E02003058,21,36
bristol,DRIVE,E02003033,E02003053,21,37
bristol,DRIVE,E02003033,E02003060,21,38
bristol,DRIVE,E02003033,E02003063,21,39
bristol,DRIVE,E02003033,E02003064,21,40
bristol,DRIVE,E02003034,E02003012,22,0
bristol,DRIVE,E02003034,E02003013,22,1
bristol,DRIVE,E02003034,E02003014,22,2
bristol,DRIVE,E02003034,E02003015,22,3
bristol,DRIVE,E02003034,E02003017,22,4
bristol,DRIVE,E02003034,E02003019,22,5
bristol,DRIVE,E02003034,E02003020,22,6
bristol,DRIVE,E02003034,E02003043,22,7
bristol,DRIVE,E02003034,E02003094,22,8
bristol,DRIVE,E02003034,E02003100,22,9
bristol,DRIVE,E02003034,E02003106,22,10
bristol,DRIVE,E02003034,E02003107,22,11
bristol,DRIVE,E02003034,E02006887,22,12
bristol,DRIVE,E02003034,E02003098,22,13
bristol,DRIVE,E02003034,E02003026,22,14
bristol,DRIVE,E02003034,E02003068,22,15
bristol,DRIVE,E02003034,E02003024,22,16
bristol,DRIVE,E02003034,E02003025,22,17
bristol,DRIVE,E02003034,E02003037,22,18
bristol,DRIVE,E02003034,E02003041,22,19
bristol,DRIVE,E02003034,E02003031,22,20
bristol,DRIVE,E02003034,E02003034,22,21
bristol,DRIVE,E02003034,E02003032,22,22
bristol,DRIVE,E02003034,E02003108,22,23
bristol,DRIVE,E02003034,E02006889,22,24
bristol,DRIVE,E02003034,E02003117,22,25
bristol,DRIVE,E02003034,E02003121,22,26
bristol,DRIVE,E02003034,E02003046,22,27
bristol,DRIVE,E02003034,E02003049,22,28
bristol,DRIVE,E02003034,E02003050,22,29
bristol,DRIVE,E02003034,E02003054,22,30
bristol,DRIVE,E02003034,E02003047,22,31
bristol,DRIVE,E02003034,E02003052,22,32
bristol,DRIVE,E02003034,E02003056,22,33
bristol,DRIVE,E02003034,E02003057,22,34
bristol,DRIVE,E02003034,E02003059,22,35
bristol,DRIVE,E02003034,E02003058,22,36
bristol,DRIVE,E02003034,E02003053,22,37
bristol,DRIVE,E02003034,E02003060,22,38
bristol,DRIVE,E02003034,E02003063,22,39
bristol,DRIVE,E02003034,E02003064,22,40
bristol,DRIVE,E02003036,E02003012,23,0
bristol,DRIVE,E02003036,E02003013,23,1
bristol,DRIVE,E02003036,E02003014,23,2
bristol,DRIVE,E02003036,E02003015,23,3
bristol,DRIVE,E02003036,E02003017,23,4
bristol,DRIVE,E02003036,E02003019,23,5
bristol,DRIVE,E02003036,E02003020,23,6
bristol,DRIVE,E02003036,E02003043,23,7
bristol,DRIVE,E02003036,E02003094,23,8
bristol,DRIVE,E02003036,E02003100,23,9
bristol,DRIVE,E02003036,E02003106,23,10
bristol,DRIVE,E02003036,E02003107,23,11
bristol,DRIVE,E02003036,E02006887,23,12
bristol,DRIVE,E02003036,E02003098,23,13
bristol,DRIVE,E02003036,E02003026,23,14
bristol,DRIVE,E02003036,E02003068,23,15
bristol,DRIVE,E02003036,E02003024,23,16
bristol,DRIVE,E02003036,E02003025,23,17
bristol,DRIVE,E02003036,E02003037,23,18
bristol,DRIVE,E02003036,E02003041,23,19
bristol,DRIVE,E02003036,E02003031,23,20
bristol,DRIVE,E02003036,E02003034,23,21
bristol,DRIVE,E02003036,E02003032,23,22
bristol,DRIVE,E02003036,E02003108,23,23
bristol,DRIVE,E02003036,E02006889,23,24
bristol,DRIVE,E02003036,E02003117,23,25
bristol,DRIVE,E02003036,E02003121,23,26
bristol,DRIVE,E02003036,E02003046,23,27
bristol,DRIVE,E02003036,E02003049,23,28
bristol,DRIVE,E02003036,E02003050,23,29
bristol,DRIVE,E02003036,E02003054,23,30
bristol,DRIVE,E02003036,E02003047,23,31
bristol,DRIVE,E02003036,E02003052,23,32
bristol,DRIVE,E02003036,E02003056,23,33
bristol,DRIVE,E02003036,E02003057,23,34
bristol,DRIVE,E02003036,E02003059,23,35
bristol,DRIVE,E02003036,E02003058,23,36
bristol,DRIVE,E02003036,E02003053,23,37
bristol,DRIVE,E02003036,E02003060,23,38
bristol,DRIVE,E02003036,E02003063,23,39
bristol,DRIVE,E02003036,E02003064,23,40
bristol,DRIVE,E02003037,E02003012,24,0
bristol,DRIVE,E02003037,E02003013,24,1
bristol,DRIVE,E02003037,E02003014,24,2
bristol,DRIVE,E02003037,E02003015,24,3
bristol,DRIVE,E02003037,E02003017,24,4
bristol,DRIVE,E02003037,E02003019,24,5
bristol,DRIVE,E02003037,E02003020,24,6
bristol,DRIVE,E02003037,E02003043,24,7
bristol,DRIVE,E02003037,E02003094,24,8
bristol,DRIVE,E02003037,E02003100,24,9
bristol,DRIVE,E02003037,E02003106,24,10
bristol,DRIVE,E02003037,E02003107,24,11
bristol,DRIVE,E02003037,E02006887,24,12
bristol,DRIVE,E02003037,E02003098,24,13
bristol,DRIVE,E02003037,E02003026,24,14
bristol,DRIVE,E02003037,E02003068,24,15
bristol,DRIVE,E02003037,E02003024,24,16
bristol,DRIVE,E02003037,E02003025,24,17
bristol,DRIVE,E02003037,E02003037,24,18
bristol,DRIVE,E02003037,E02003041,24,19
bristol,DRIVE,E02003037,E02003031,24,20
bristol,DRIVE,E02003037,E02003034,24,21
bristol,DRIVE,E02003037,E02003032,24,22
bristol,DRIVE,E02003037,E02003108,24,23
bristol,DRIVE,E02003037,E02006889,24,24
bristol,DRIVE,E02003037,E02003117,24,25
bristol,DRIVE,E02003037,E02003121,24,26
bristol,DRIVE,E02003037,E02003046,24,27
bristol,DRIVE,E02003037,E02003049,24,28
bristol,DRIVE,E02003037,E02003050,24,29
bristol,DRIVE,E02003037,E02003054,24,30
bristol,DRIVE,E02003037,E02003047,24,31
bristol,DRIVE,E02003037,E02003052,24,32
bristol,DRIVE,E02003037,E02003056,24,33
bristol,DRIVE,E02003037,E02003057,24,34
bristol,DRIVE,E02003037,E02003059,24,35
bristol,DRIVE,E02003037,E02003058,24,36
bristol,DRIVE,E02003037,E02003053,24,37
bristol,DRIVE,E02003037,E02003060,24,38
bristol,DRIVE,E02003037,E02003063,24,39
bristol,DRIVE,E02003037,E02003064,24,40
bristol,DRIVE,E02003038,E02003012,25,0
bristol,DRIVE,E02003038,E02003013,25,1
bristol,DRIVE,E02003038,E02003014,25,2
bristol,DRIVE,E02003038,E02003015,25,3
bristol,DRIVE,E02003038,E02003017,25,4
bristol,DRIVE,E02003038,E02003019,25,5
bristol,DRIVE,E02003038,E02003020,25,6
bristol,DRIVE,E02003038,E02003043,25,7
bristol,DRIVE,E02003038,E02003094,25,8
bristol,DRIVE,E02003038,E02003100,25,9
bristol,DRIVE,E02003038,E02003106,25,10
bristol,DRIVE,E02003038,E02003107,25,11
bristol,DRIVE,E02003038,E02006887,25,12
bristol,DRIVE,E02003038,E02003098,25,13
bristol,DRIVE,E02003038,E02003026,25,14
bristol,DRIVE,E02003038,E02003068,25,15
bristol,DRIVE,E02003038,E02003024,25,16
bristol,DRIVE,E02003038,E02003025,25,17
bristol,DRIVE,E02003038,E02003037,25,18
bristol,DRIVE,E02003038,E02003041,25,19
bristol,DRIVE,E02003038,E02003031,25,20
bristol,DRIVE,E02003038,E02003034,25,21
bristol,DRIVE,E02003038,E02003032,25,22
bristol,DRIVE,E02003038,E02003108,25,23
bristol,DRIVE,E02003038,E02006889,25,24
bristol,DRIVE,E02003038,E02003117,25,25
bristol,DRIVE,E02003038,E02003121,25,26
bristol,DRIVE,E02003038,E02003046,25,27
bristol,DRIVE,E02003038,E02003049,25,28
bristol,DRIVE,E02003038,E02003050,25,29
bristol,DRIVE,E02003038,E02003054,25,30
bristol,DRIVE,E02003038,E02003047,25,31
bristol,DRIVE,E02003038,E02003052,25,32
bristol,DRIVE,E02003038,E02003056,25,33
bristol,DRIVE,E02003038,E02003057,25,34
bristol,DRIVE,E02003038,E02003059,25,35
bristol,DRIVE,E02003038,E02003058,25,36
bristol,DRIVE,E02003038,E02003053,25,37
bristol,DRIVE,E02003038,E02003060,25,38
bristol,DRIVE,E02003038,E02003063,25,39
bristol,DRIVE,E02003038,E02003064,25,40
bristol,DRIVE,E02003039,E02003012,26,0
bristol,DRIVE,E02003039,E02003013,26,1
bristol,DRIVE,E02003039,E02003014,26,2
bristol,DRIVE,E02003039,E02003015,26,3
bristol,DRIVE,E02003039,E02003017,26,4
bristol,DRIVE,E02003039,E02003019,26,5
bristol,DRIVE,E02003039,E02003020,26,6
bristol,DRIVE,E02003039,E02003043,26,7
bristol,DRIVE,E02003039,E02003094,26,8
bristol,DRIVE,E02003039,E02003100,26,9
bristol,DRIVE,E02003039,E02003106,26,10
bristol,DRIVE,E02003039,E02003107,26,11
bristol,DRIVE,E02003039,E02006887,26,12
bristol,DRIVE,E02003039,E02003098,26,13
bristol,DRIVE,E02003039,E02003026,26,14
bristol,DRIVE,E02003039,E02003068,26,15
